Scenario,Backend,Machine,p50_median,p50_q1,p50_q3,p50_std,p99_median,p99_q1,p99_q3,p99_std,MB/s_median,MB/s_q1,MB/s_q3,MB/s_std,trials,Readers,Writers
Contention (10:1),RsIpc_zerocopy,intel_i5_10400f,1.3763365041086217,1.3714674996663234,1.383010750032554,0.016400957565050653,15.731483512502212,6.97473714859399,16.220864485005865,6.394731002989402,3162.7099336144765,3149.985790115595,3183.2229689114415,28.714012250349263,10,1,10
Contention (10:1),RsIpc_copy,intel_i5_10400f,7.532630499554216,7.436972373398021,7.599467374348023,0.13379192110056098,13.200458090250322,12.674084754944488,13.771810322141409,2.1670066580509526,3565.070688215291,3544.404134435351,3674.7886170567103,103.56667743724672,10,1,10
Contention (10:1),MpQueue,intel_i5_10400f,3.935654749511741,3.815514498455741,4.321187873756571,0.28984544404881596,12.411063905857604,11.900194270202885,13.203210989269406,0.7666358158408044,714.5521010084944,666.6241106873612,736.6193469591202,41.36595073165852,10,1,10
Contention (10:1),MpPipe,intel_i5_10400f,3.778560499995365,3.765458999623661,4.041087748191785,0.1707978878768126,39.29270069486528,4.963200265101483,75.91704628302384,136.39466954024977,776.5534015751089,751.1100524311817,782.3584169928484,21.582076210991236,10,1,10
Contention (10:1),MpShm,intel_i5_10400f,3.4663614987948677,2.40007987304125,4.862323498855403,1.4166697661281127,79.16888469175336,69.93072192770347,99.28116313765723,17.76870599753895,2360.1322312534057,2292.99380032996,2485.861191974658,115.68223389657678,10,1,10
Contention (10:1),ZeroMQ,intel_i5_10400f,51.39700249856105,50.85811824937991,51.76404949997959,30.449255467394973,138.03225425330328,108.61571508698079,173.25898770357531,69.3623293699806,1825.1164513161243,1817.2559341506883,1836.6669812280315,199.8671669081082,10,1,10
Contention (10:1),PosixIpc,intel_i5_10400f,8.34905100055039,8.283713627861289,8.458708000034676,0.14662138341153688,22.14402473957307,21.920483678968594,22.49838745552552,0.5252709615167441,3160.7091715536285,3145.673377744808,3195.2662263187485,35.091827312042625,10,1,10
Size 1MB,RsIpc_zerocopy,intel_i5_10400f,0.1261395027540857,0.1258403744941461,0.12649637392314617,0.0007716734721079764,0.17315990346105556,0.162293036992196,0.17857482545878167,0.01160456438140466,10674.196227114277,10597.433797150108,10811.362346244974,122.33501761541709,10,1,1
Size 1MB,RsIpc_copy,intel_i5_10400f,0.38428174957516603,0.38340562241501175,0.3859532498609042,0.0023951688863839853,0.6245159660829813,0.46411864777837764,0.6287986797542544,0.08700492356583812,2829.2613260722183,2818.536829186485,2835.5173058317623,15.39883644731646,10,1,1
Size 1MB,MpQueue,intel_i5_10400f,2.1956287491775583,1.474701252845989,2.209063374721154,0.4718557365532033,2.3468055205376004,1.5920267876572327,2.367211901309929,0.4962049656362775,998.8743338918384,990.1611185375194,1489.381667611348,323.0481463464031,10,1,1
Size 1MB,MpPipe,intel_i5_10400f,0.5822597486258019,0.58119912409893,0.597102251049364,0.07993361213805157,1.1681344404496485,1.1489214670473304,1.169799048348068,0.2176250370404039,1769.8028265330445,1757.0413361889957,1777.06315478588,427.62064384844945,10,1,1
Size 1MB,MpShm,intel_i5_10400f,0.3712702509801602,0.36798374821955804,0.3881539996655192,0.011448951499469812,0.44091872368881024,0.4335072493813641,0.4473432989288996,0.008030741734290555,2714.623027503014,2699.8252216356327,2737.5508798056517,24.37738964433447,10,1,1
Size 1MB,ZeroMQ,intel_i5_10400f,0.528491749719251,0.5240947521087946,0.5358992520996253,0.011449501757758768,1.9607328548954683,1.948691701400094,2.0080549829253873,0.03961475345021557,1880.84659326547,1161.272656729939,1885.6713432898384,500.1008160624087,10,1,1
Size 1MB,PosixIpc,intel_i5_10400f,0.39108950113586616,0.38718374980817316,0.4051183741466957,0.011483804348331723,0.4834799256059342,0.46951677077231585,0.6221526014633129,0.08731943329805562,2785.583504783178,2767.796751210641,2812.037007285042,26.096263071130927,10,1,1
Size 2MB,RsIpc_zerocopy,intel_i5_10400f,0.24327775099663995,0.24297599793499103,0.24392962131969398,0.003055770114262108,0.27934297129831975,0.27782917271906626,0.2938342268316773,0.013625382666421278,10301.016216123586,10269.892915827433,10330.345925579204,102.27493977155844,10,1,1
Size 2MB,RsIpc_copy,intel_i5_10400f,0.5838920042151585,0.534650375811907,0.802208497589163,0.13614116677533236,0.7129642452491679,0.5967237937329628,0.8560122674498416,0.13122585719144234,4631.252345799323,2861.769875343215,4873.543861513524,1079.312204559233,10,1,1
Size 2MB,MpQueue,intel_i5_10400f,3.660384749309742,3.6322602491054568,3.672605000247131,0.2762182462448317,3.9071311352017783,3.855371015015406,3.923486069925273,0.2867202705869071,1160.5820668606484,1158.226759701789,1168.0256336589443,103.60140828202849,10,1,1
Size 2MB,MpPipe,intel_i5_10400f,0.7621269996889168,0.7146636253310135,0.8250237469837884,0.07033466712530748,0.8980389540010947,0.8114836907952848,0.968907038968609,0.09196291740262869,2748.82865478487,2458.3185503575664,2957.3917694494994,263.11674938831356,10,1,1
Size 2MB,MpShm,intel_i5_10400f,0.7277122458617669,0.7240543736770633,0.7325183742068475,0.13028859221527397,0.7968331437950837,0.7757123932969989,0.8138708022852369,0.12557258714991062,2818.5137083374366,2801.173706173716,2824.3064447898455,990.546881737279,10,1,1
Size 2MB,ZeroMQ,intel_i5_10400f,1.116656751037226,1.0994601225320366,1.2991726225664024,0.6239063298024696,4.394970154535258,3.2375567939016,4.691602380607945,1.4893091126863982,1331.012632430259,874.2881035129495,1994.8218843063896,708.3966994563629,10,1,1
Size 2MB,PosixIpc,intel_i5_10400f,0.8019377510208869,0.560102747840574,0.8068522520261467,0.1587833392288313,0.8688274680025643,0.6368680353625678,0.8884095521716516,0.2071984801372625,2823.020995813155,2799.0750299296333,4573.922892768296,1355.0422389945159,10,1,1
Size 4MB,RsIpc_zerocopy,intel_i5_10400f,0.695750748491264,0.68081400149822,0.7127553762984462,0.026285783545987224,0.7687475756029016,0.7522901238189661,0.7761609140288783,0.019666493580033355,7477.952684845935,7333.15170295867,7526.8402252885035,133.00416026831758,10,1,1
Size 4MB,RsIpc_copy,intel_i5_10400f,1.9070052476308774,1.8224049999844283,1.9889642489943071,0.13435190105274664,2.0197538018692285,1.9419077886595915,2.117594452738558,0.13734769379671452,3513.400199881613,3073.8878248664832,3758.171624787873,471.58404635460374,10,1,1
Size 4MB,MpQueue,intel_i5_10400f,6.345519999740645,6.313556999884895,6.395524374056549,0.19113176317641822,6.981378802629479,6.92655453867701,7.118803438515896,0.2688581353548985,1438.5255540497155,1427.7908269769218,1442.2227013553268,29.486260669267168,10,1,1
Size 4MB,MpPipe,intel_i5_10400f,3.164794499753043,2.913247874857916,3.3176476244989317,0.21449830125327837,4.5141288015656755,4.262498673051596,4.6416721284913365,0.325203629050617,1495.795139673292,1464.5375227728641,1540.4329098546368,64.79454523843748,10,1,1
Size 4MB,MpShm,intel_i5_10400f,1.2045789990224876,1.1684202499964158,1.3032718743488658,0.1226813173966038,1.3023745468672132,1.2790276020496094,1.379376036402391,0.11245379050719569,3963.1032183906955,3608.8191502635227,4333.2765471571765,493.3957153624682,10,1,1
Size 4MB,ZeroMQ,intel_i5_10400f,5.986762251268374,5.400721376645379,7.171126498178637,1.5423739164409462,7.931506399836506,7.185992314134636,9.101295873006165,1.891684109220012,1707.4713179702444,1015.8747955847286,1861.938203064131,460.81202540562043,10,1,1
Size 4MB,PosixIpc,intel_i5_10400f,1.9520069981808774,1.929333375301212,1.9878970006175223,0.05455458062017886,2.0501576242168085,1.9939731144404504,2.0767441259522457,0.06679436002036056,3181.06493149815,3063.8825017928853,3249.475692027881,147.9704177822305,10,1,1
Size 8MB,RsIpc_zerocopy,intel_i5_10400f,1.726098998915404,1.6960235006990843,1.7316579969701706,0.03541916895523855,1.8214343949512113,1.7887405000692524,1.8418121621107275,0.031779986368858495,6550.936850766975,6482.833124040933,6645.923319444825,88.42218992385985,10,1,1
Size 8MB,RsIpc_copy,intel_i5_10400f,4.619489751348738,4.563638999570685,4.763809000905894,0.16397316655687283,4.753550564455509,4.673504143174796,4.926111450859025,0.16939071348820314,2894.312275986258,2858.280260654369,2915.138840454702,37.97126825719623,10,1,1
