Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Contention (10:1),MpPipe,0,0.7831579999333371,74.22869838001705,3535.1553617329164,1,10,workstation
Contention (10:1),MpPipe,1,0.7929079999939859,170.02761533000927,3489.4078182223875,1,10,workstation
Contention (10:1),MpPipe,2,0.7950829999572306,81.45322071991366,3512.663024183549,1,10,workstation
Contention (10:1),MpPipe,3,0.7942179999531618,75.42056435002574,3494.2373647809763,1,10,workstation
Contention (10:1),MpPipe,4,0.8020175000069685,76.23173252000474,3447.974517092768,1,10,workstation
Contention (10:1),MpPipe,5,0.7873229999972864,75.55997026997858,3477.979934131148,1,10,workstation
Contention (10:1),MpPipe,6,0.7941774999835616,74.62794629003159,3526.1698605178535,1,10,workstation
Contention (10:1),MpPipe,7,0.7978424999919298,90.64250291004922,3529.5233121854817,1,10,workstation
Contention (10:1),MpPipe,8,0.8007320000160689,93.31679293000686,3477.6792992607784,1,10,workstation
Contention (10:1),MpPipe,9,0.7951075000391938,74.95310946002407,3515.0651251132736,1,10,workstation
Contention (10:1),MpShm,0,1.249085999916133,36.274408280019095,5163.977798676154,1,10,workstation
Contention (10:1),MpShm,1,1.1655165000092893,34.93849237996308,5001.955609025812,1,10,workstation
Contention (10:1),MpShm,2,1.3236140000003616,37.46849029992406,5031.810070965261,1,10,workstation
Contention (10:1),MpShm,3,1.1817709999490944,37.938176560002155,5029.532695910263,1,10,workstation
Contention (10:1),MpShm,4,1.1093074999735109,50.2425685899767,4979.714112504386,1,10,workstation
Contention (10:1),MpShm,5,1.2482605000059266,36.82024814997025,4978.116709881799,1,10,workstation
Contention (10:1),MpShm,6,1.1499269999717399,42.801060539961796,4919.2286753539065,1,10,workstation
Contention (10:1),MpShm,7,1.3294584999243853,34.83207069995965,5033.796346074859,1,10,workstation
Contention (10:1),MpShm,8,1.77101699995319,35.49968464002749,4789.974030539739,1,10,workstation
Contention (10:1),MpShm,9,1.2867550000237316,36.420814359958065,5141.9189371625525,1,10,workstation
Contention (10:1),ZeroMQ,0,26.33519350001734,48.56306184002166,3651.5913313294695,1,10,workstation
Contention (10:1),ZeroMQ,1,26.290303999985554,48.12532320000173,3650.397636951418,1,10,workstation
Contention (10:1),ZeroMQ,2,26.037983000037457,61.22183513002489,3613.204828309322,1,10,workstation
Contention (10:1),ZeroMQ,3,26.054737500032843,48.175180109981305,3692.6983650394577,1,10,workstation
Contention (10:1),ZeroMQ,4,26.450560999990103,48.43904109998789,3687.6169543832116,1,10,workstation
Contention (10:1),ZeroMQ,5,26.05886199995666,48.40897016997929,3647.0050301421993,1,10,workstation
Contention (10:1),ZeroMQ,6,26.318157499986228,48.16549926999415,3625.20933090793,1,10,workstation
Contention (10:1),ZeroMQ,7,25.820105999912357,50.14796515992544,3645.0167423021594,1,10,workstation
Contention (10:1),ZeroMQ,8,26.08359099997415,47.727364140034766,3676.915547887504,1,10,workstation
Contention (10:1),ZeroMQ,9,26.376945999970758,46.4398283899584,3687.6011574443933,1,10,workstation
Contention (10:1),PosixIpc,0,2.392331999999442,5.326214799995342,10930.47259027839,1,10,workstation
Contention (10:1),PosixIpc,1,2.4929054999915934,4.6583847599765775,10782.307812442756,1,10,workstation
Contention (10:1),PosixIpc,2,2.4070919999985563,4.242302889987287,11098.072629906761,1,10,workstation
Contention (10:1),PosixIpc,3,2.3691819999953623,2.7297975999999835,11375.866960384901,1,10,workstation
Contention (10:1),PosixIpc,4,3.4180805000119108,10.511766070047777,7121.904590593101,1,10,workstation
Contention (10:1),PosixIpc,5,2.3861920000172177,2.7973183999506546,11226.59340895541,1,10,workstation
Contention (10:1),PosixIpc,6,2.39956699999766,3.2163110999897526,11120.409356369377,1,10,workstation
Contention (10:1),PosixIpc,7,2.3793474999251885,3.038836900057049,11241.98798206081,1,10,workstation
Contention (10:1),PosixIpc,8,2.367427000024236,2.9650724899738647,11326.504004445775,1,10,workstation
Contention (10:1),PosixIpc,9,2.365757500001564,3.158278399998835,11402.814203353148,1,10,workstation
Size 1MB,RsIpc_zerocopy,0,0.06946399997787012,0.07786450001276536,18011.23054251027,1,1,workstation
Size 1MB,RsIpc_zerocopy,1,0.06876349999629383,0.08480659002316317,17498.93343996248,1,1,workstation
Size 1MB,RsIpc_zerocopy,2,0.06909899997253888,0.0760696000486405,17470.990294025713,1,1,workstation
Size 1MB,RsIpc_zerocopy,3,0.06828400000813417,0.08576589008384872,17712.030719825863,1,1,workstation
Size 1MB,RsIpc_zerocopy,4,0.06928400000560941,0.08241059996294099,17345.187265689077,1,1,workstation
Size 1MB,RsIpc_zerocopy,5,0.06824400003324627,0.07480690001671066,17992.531839827097,1,1,workstation
Size 1MB,RsIpc_zerocopy,6,0.07120399999394067,0.08115429996450985,17085.58528465447,1,1,workstation
Size 1MB,RsIpc_zerocopy,7,0.07123400001773916,0.08386580003389099,17238.934651015727,1,1,workstation
Size 1MB,RsIpc_zerocopy,8,0.07113899999922069,0.08378159994322232,17156.919934756355,1,1,workstation
Size 1MB,RsIpc_zerocopy,9,0.07056849995024095,0.07640730000503027,17787.43675113224,1,1,workstation
