Scenario,Backend,Trial,Latency_ms,Machine
Latency (1:1),RsIpc_zerocopy,1,0.7991899999524321,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8853499999759151,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7941910000681673,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8833389999836072,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7948999999598527,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8756099999800426,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7952209999757542,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8805590000520169,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8010400000557638,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8928389999027786,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7988900000555077,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8844999999837455,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7994910000661548,workstation
Latency (1:1),RsIpc_zerocopy,1,0.882848999935959,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7992199999762306,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8901400000240756,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7989009999391783,workstation
Latency (1:1),RsIpc_zerocopy,1,0.885258999915095,workstation
Latency (1:1),RsIpc_zerocopy,1,0.789730000064992,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8786289999989094,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7953300000735908,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8816800000204239,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7955099999890081,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8786689999169539,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7962309999811623,workstation
Latency (1:1),RsIpc_zerocopy,1,0.880748999975367,workstation
Latency (1:1),RsIpc_zerocopy,1,0.7960499999626336,workstation
Latency (1:1),RsIpc_zerocopy,1,0.8813299999701485,workstation
