Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Contention (10:1),RsIpc_zerocopy,8,1.388836000842275,1.9919476892391694,3131.5397982137997,1,10,intel_i5_10400f
Contention (10:1),RsIpc_zerocopy,9,1.3605580024886876,16.10367674795515,3187.2923009823326,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,0,7.522782998421462,13.18605654865678,3573.5424265022116,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,1,7.248892001371132,12.557426269122516,3678.943176594111,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,2,7.662986998184351,14.087589926057266,3488.1890536357178,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,3,7.608537998748943,8.551241379027488,3662.3249384445085,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,4,7.572255501145264,13.324575490623829,3552.106315904727,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,5,7.487164999474771,13.024060212410404,3685.444720349194,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,6,7.54247800068697,13.920888599313935,3406.262615054314,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,7,7.3262645018985495,15.14689173956879,3541.8367406122256,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,8,7.420241498039104,8.858347631103243,3748.1781974914197,1,10,intel_i5_10400f
Contention (10:1),RsIpc_copy,9,7.624391000717878,13.214859631843865,3556.5989499283705,1,10,intel_i5_10400f
Contention (10:1),MpQueue,0,4.364649998024106,13.356145391518616,666.8120726616544,1,10,intel_i5_10400f
Contention (10:1),MpQueue,1,3.5752589974435978,12.048018011338439,771.8071971269684,1,10,intel_i5_10400f
Contention (10:1),MpQueue,2,3.787533496506512,11.630832982556441,742.4249014383,1,10,intel_i5_10400f
Contention (10:1),MpQueue,3,4.029026498756139,12.730267902735708,698.3795474770319,1,10,intel_i5_10400f
Contention (10:1),MpQueue,4,3.8375900003302377,11.786590620978517,737.0104471782446,1,10,intel_i5_10400f
Contention (10:1),MpQueue,5,3.8422830002673436,12.091859908979501,735.446046301747,1,10,intel_i5_10400f
Contention (10:1),MpQueue,6,3.8081559978309087,11.850919689824366,730.7246545399569,1,10,intel_i5_10400f
Contention (10:1),MpQueue,7,4.342193999036681,13.792193299815644,660.576069509744,1,10,intel_i5_10400f
Contention (10:1),MpQueue,8,4.258169497916242,12.865900789403476,666.5614566959301,1,10,intel_i5_10400f
