Scenario,Backend,Machine,p50_median,p50_q1,p50_q3,p50_std,p99_median,p99_q1,p99_q3,p99_std,MB/s_median,MB/s_q1,MB/s_q3,MB/s_std,trials,Readers,Writers
Size 2MB,RsIpc_copy,laptop_amd_9_5900HX,0.45979099999726714,0.3314743749740501,0.7961345000353504,0.22861155446308581,0.5678561499661325,0.3786098099826062,0.8321641850304218,0.22513313661925177,4477.635243570145,2325.8381362446826,6631.229981125489,2085.200212960683,10,1,1
Size 2MB,MpQueue,laptop_amd_9_5900HX,3.325969750051172,3.2619371250319773,3.3840561250002565,0.08448272066975898,3.598607324996123,3.536697342507863,3.6357482475005996,0.5198164638488524,1233.1270790405988,1224.8639517852444,1252.2913046150054,28.937988959120627,10,1,1
Size 2MB,MpPipe,laptop_amd_9_5900HX,0.9564739999916583,0.9088824999849976,1.0031833750190344,0.05726976934727256,1.3561041699995222,1.1885247574838331,1.6755203199730277,0.4180792142189216,2166.04610126424,2100.980069309068,2189.0544383502975,67.20504005730464,10,1,1
Size 2MB,MpShm,laptop_amd_9_5900HX,0.6075297499990029,0.419415374992127,0.7610052500410802,0.20840127595065658,0.638714324919647,0.4481003950098738,0.7871402600150644,0.21701001064143205,3124.0250607022117,2363.4345943382036,4252.085606626688,1653.2924426699133,10,1,1
Size 2MB,ZeroMQ,laptop_amd_9_5900HX,1.1709859999768923,1.0020812499931253,1.1945823750636464,0.580749018606771,4.4557904099809775,3.666189397517598,4.725684210084747,1.1863454773852196,1265.436655045287,803.3990487651957,1521.6546917151106,431.8830933270286,10,1,1
Size 2MB,PosixIpc,laptop_amd_9_5900HX,1.0068732499917132,0.7914294999977756,1.0126125000056163,0.2028693324880593,1.0445088799974656,0.8257369550005932,1.1019159200299093,0.2193559372577463,2153.615754905329,2136.811056719237,3251.051545919078,719.6065020208764,10,1,1
Size 4MB,RsIpc_zerocopy,laptop_amd_9_5900HX,0.35768025003335424,0.35451162503363776,0.3668936249141552,0.012419402848182631,0.4037346249674556,0.3911079375512827,0.41022406251727256,0.18696581204068025,12012.13323786272,11903.959614846075,12055.249954921685,562.493472866166,10,1,1
Size 4MB,RsIpc_copy,laptop_amd_9_5900HX,1.9315474999643811,1.7679749999501837,2.1100242500153854,0.24894850597412982,1.995087750105995,1.965958687529223,2.208993199997167,0.4208893317891522,2726.743454061969,2463.445349692815,3078.08980107603,565.134516445139,10,1,1
Size 4MB,MpQueue,laptop_amd_9_5900HX,6.889591749995816,6.609967374970438,7.118498000011186,0.36908973356061653,7.843706450017862,7.349727062515399,8.055914775007977,0.4529517824566254,1312.3711460012928,1292.1635314131822,1364.3639453047194,50.015868475844535,10,1,1
Size 4MB,MpPipe,laptop_amd_9_5900HX,2.216547500040633,2.1024321249853983,2.7372856249598954,0.3356128618518599,2.913636150088905,2.415358775019172,3.0583507500978158,0.4658661804433421,1970.4798469678972,1817.9730492405556,2102.8919489080286,155.57011093156342,10,1,1
Size 4MB,MpShm,laptop_amd_9_5900HX,1.172695249977096,0.9565616249176401,1.3398702500069248,0.19439633512054985,1.3057521749601617,1.0675441874383296,1.4278120500790692,0.19446110257856647,4244.274699367599,3579.690230126248,5436.422244974013,985.2102833964937,10,1,1
Size 4MB,ZeroMQ,laptop_amd_9_5900HX,3.33926549996022,3.1423348749513025,3.636942624950734,0.4690724553739168,7.620143450060368,7.152800287437343,8.434363987515773,1.5307539224097413,1138.327044556497,872.848343086938,1404.1951918106843,306.36858127737156,10,1,1
Size 4MB,PosixIpc,laptop_amd_9_5900HX,1.4472537500296312,1.4271555000107128,1.4916723750104666,0.12194237829287506,1.7763198749491949,1.7602391750585866,1.8635124999946129,0.1494868679257371,3828.587523062609,3742.052549501596,3934.5003129490524,330.7001720826861,10,1,1
Size 8MB,RsIpc_zerocopy,laptop_amd_9_5900HX,1.7123419999620637,1.686252624978124,1.7271557499611845,0.03052654382933827,1.85043411498782,1.7941631300419658,1.8744862825377593,0.060542493846791993,6104.425459319282,6080.021697768876,6245.458782711048,97.7957982732021,10,1,1
Size 8MB,RsIpc_copy,laptop_amd_9_5900HX,5.39921874991478,5.312016250002216,5.4977073751274474,0.14592640295170892,5.706036495049602,5.53039929757233,5.842037182534909,0.24177944758839207,2281.811381815224,2206.7937491094244,2321.7570071374203,99.18372828140068,10,1,1
Size 8MB,MpQueue,laptop_amd_9_5900HX,15.063083249970077,14.759491874997366,15.389385249903853,0.4688817976427811,15.702793080029096,15.347643747526263,16.167395509876314,0.9780763540520084,1211.3066333453353,1178.594370814351,1233.3466712306144,40.454193908417935,10,1,1
Size 8MB,MpPipe,laptop_amd_9_5900HX,5.397542500077179,5.362246250030012,5.42741812495251,0.048067027246915514,5.578017184925557,5.553884600068386,5.662100422437106,0.4846306933673231,1816.9548100280945,1810.6137826419408,1827.9328129358555,24.111286762564085,10,1,1
Size 8MB,MpShm,laptop_amd_9_5900HX,3.669219749895092,3.4308123750577124,3.742104624990361,0.18418225157225998,3.806939029947216,3.652941242645511,3.9161778425290095,0.1695513969885511,2782.4651304640315,2706.1430169672244,3058.9481045067923,204.27058847771843,10,1,1
Size 8MB,ZeroMQ,laptop_amd_9_5900HX,9.685029750016838,8.287596999906555,12.655702125016433,4.062182397827716,12.948704710090624,12.307139367533749,17.511390432440518,3.8713129644673905,1284.9768038862796,889.8761052705196,1372.4169872406846,264.6630331225452,10,1,1
Size 8MB,PosixIpc,laptop_amd_9_5900HX,3.4883682499753377,3.441348874986261,3.605110875042783,1.1263097333225311,3.741071534968796,3.648569499966925,4.028381364943812,1.2556234711836864,3175.2276708431436,2987.885053177966,3290.2944049220846,435.48348147066207,10,1,1
Size 16MB,RsIpc_zerocopy,laptop_amd_9_5900HX,4.9781199999188175,4.906583374946649,5.102680624958111,1.3775631187983663,5.207891914891434,5.134479132434535,5.2854136248947725,1.393295381288454,3492.653475332574,3466.500409675976,3540.7891180750653,377.4227494803898,10,1,1
Size 16MB,RsIpc_copy,laptop_amd_9_5900HX,12.96688674995039,12.790553875078103,13.223083624978926,0.6916520120183148,13.02183892495691,12.874932137606834,13.442809749955131,2.3492511772318374,1810.4276710431022,1743.2813530827602,1891.7714124965155,105.2832511095482,10,1,1
Size 16MB,MpQueue,laptop_amd_9_5900HX,27.177594250019865,27.029470125086164,28.81793949995881,1.3801960606171289,27.730336210050837,27.309371120012997,29.499141979989076,1.4621751345062335,1346.8304031589212,1274.0280394458507,1361.8409782106476,67.00742893932164,10,1,1
Size 16MB,MpPipe,laptop_amd_9_5900HX,8.545175999984167,8.474263124924164,8.614513625047948,0.5425100734620065,8.903607694901439,8.672931292545059,9.113374842569897,0.7368567995937929,2068.547731267725,2058.2170219125455,2079.9083937380756,117.12953660189089,10,1,1
Size 16MB,MpShm,laptop_amd_9_5900HX,7.078487000057976,6.926723750012798,7.249855874988498,0.2161287793716294,7.123353989957195,6.980105447615301,7.32750759755163,0.29340497122787274,2517.485004979968,2452.9514980935805,2656.1224200097486,138.6086297463826,10,1,1
Size 16MB,ZeroMQ,laptop_amd_9_5900HX,20.155149250001614,18.95927225004357,29.654899124949452,11.94243817093207,23.28366886002982,22.218617002381507,39.61548219249664,12.912992537811201,1310.1460607896474,1185.9588918269287,1413.9038923871358,174.26847134075194,10,1,1
Size 16MB,PosixIpc,laptop_amd_9_5900HX,10.693680500025948,10.634938875028865,10.951390750022938,0.17470838694531513,10.84643934498331,10.694816924992097,11.025171564967877,0.20935428203355014,2342.965174319164,2294.8053317967606,2389.0471669005933,56.93592625769301,10,1,1
Size 32MB,RsIpc_zerocopy,laptop_amd_9_5900HX,14.368950999937624,14.178481250041841,14.940874249958824,0.4643815388081018,15.949634539999806,15.289487622539468,16.4124398625205,0.6765252576016207,2925.527402314223,2911.919730525425,2956.3068704334796,76.22489770147808,10,1,1
Size 32MB,RsIpc_copy,laptop_amd_9_5900HX,39.41952049996189,39.221448125033476,39.49453112500123,1.9198346202419851,39.91955181996218,39.61199480756477,40.31830954754071,2.1558104167184355,1718.5366472836245,1705.1680072664315,1737.9067874383543,22.565683068110097,10,1,1
Size 32MB,MpQueue,laptop_amd_9_5900HX,67.23565825001288,65.77755550000575,68.55639287505255,1.6407939108118277,67.56908975508736,66.01431929751982,68.99207242756347,1.8318052554324697,1091.9497401985125,1073.068064295769,1135.2433299337383,38.52048311868578,10,1,1
Size 32MB,MpPipe,laptop_amd_9_5900HX,38.91988524998169,38.777537750007696,39.02178524992905,0.1677704702716971,39.213511119972964,39.10601308756213,39.4733086925072,0.32065791288128137,1067.6841593636354,1064.1897439345628,1071.345335020899,5.109788938841453,10,1,1
Size 32MB,MpShm,laptop_amd_9_5900HX,21.713953500011485,21.3059861249576,21.840439500067532,0.3942183746601503,21.870467634932993,21.732510964977223,22.076200942601076,0.412802594273924,2519.304126728346,2503.564286170346,2568.1013864952834,52.47065177300196,10,1,1
Size 32MB,ZeroMQ,laptop_amd_9_5900HX,53.87422449996393,52.940565124998784,56.56328325000004,3.9507706501262687,57.31679909009358,56.4204085249753,62.86147797505009,5.112662556647085,1242.230212837801,1112.2689496531787,1274.3482711207614,107.8012205964198,10,1,1
Size 32MB,PosixIpc,laptop_amd_9_5900HX,37.95690950005337,37.657646499951625,38.6560010000494,0.7953794896552611,40.26221099498116,40.020336092509865,41.012255362504106,0.7187900654227355,1520.0710049873665,1495.7600035817854,1530.1040082208494,27.28371199442791,10,1,1
