Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Latency (1:1),ZeroMQ,0,4.6533464999924945,6.759029140013131,1922.1725473551837,1,1,laptop_amd_9_5900HX
Latency (1:1),ZeroMQ,1,4.595767999973077,7.2889052500420375,1870.5120413859752,1,1,laptop_amd_9_5900HX
Latency (1:1),ZeroMQ,2,3.9272194999853127,6.1689749799887785,1580.3076416418778,1,1,laptop_amd_9_5900HX
Latency (1:1),ZeroMQ,3,4.5618595000007645,7.0168103900306384,1615.127540708062,1,1,laptop_amd_9_5900HX
Latency (1:1),ZeroMQ,4,4.972708500019962,6.775604559987871,1906.4038637942565,1,1,laptop_amd_9_5900HX
Latency (1:1),ZeroMQ,5,4.8945414999934655,7.5848932900140795,2072.625215972005,1,1,laptop_amd_9_5900HX
Latency (1:1),ZeroMQ,6,4.636801000003743,6.716478500014208,1899.8391967997065,1,1,laptop_amd_9_5900HX
Latency (1:1),ZeroMQ,7,4.845795499988981,6.79003285998249,2119.6861539446695,1,1,laptop_amd_9_5900HX
Latency (1:1),ZeroMQ,8,4.751943499996969,6.8698764999737705,1154.5534248272713,1,1,laptop_amd_9_5900HX
Latency (1:1),ZeroMQ,9,4.5068019999803255,6.805374590030624,1449.0649700946599,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,0,0.8093195000071773,0.9420476099836607,5154.714628156462,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,1,0.9399905000009312,0.996792900023138,4724.4408439068,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,2,0.8445354999935262,0.9311060199718213,5051.147703132392,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,3,0.7980930000144326,0.9234103499875346,5204.124802580681,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,4,0.8479470000111178,1.073440750012652,4964.53453032625,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,5,0.8477014999925814,0.9048039300159872,5169.208272383624,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,6,0.8305645000064033,0.8804550599921869,5212.756531009324,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,7,0.8101914999940618,0.9737561300062225,5098.2069770112175,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,8,0.8700940000210267,0.9293763799558975,5026.280222612903,1,1,laptop_amd_9_5900HX
Latency (1:1),PosixIpc,9,0.8144640000011805,1.0586853900059634,5154.590428065316,1,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,0,6.389843500005554,6.782478491008703,775.5488496384296,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,1,6.669247899998254,7.208048621014711,757.7631622200698,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,2,6.500158399998668,7.038365191999048,759.628244377969,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,3,6.659663199985744,6.9898528949924525,748.3730579929309,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,4,6.689765900000566,7.094799308991924,739.8767788841967,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,5,6.741653950007276,7.101664268009701,744.0710786769702,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,6,6.848672249989818,7.10560437098809,731.2313856178245,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,7,6.748344450005561,7.0424078429994665,745.7010067843474,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,8,6.685936150000771,7.071089807988642,735.6377029578329,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_zerocopy,9,6.869299949997298,7.232189062010036,729.3279402708857,10,1,laptop_amd_9_5900HX
Scalability (1:10),RsIpc_copy,0,15.20241519999388,16.277775643020675,337.30807354111755,10,1,laptop_amd_9_5900HX
