Scenario,Backend,Machine,p50_median,p50_q1,p50_q3,p50_std,p99_median,p99_q1,p99_q3,p99_std,MB/s_median,MB/s_q1,MB/s_q3,MB/s_std,trials,Readers,Writers
Size 2MB,MpShm,workstation,0.5756809999866164,0.5736922500432229,0.5777940000371018,0.004167329372160763,0.5914418449827963,0.5898082000479121,0.598020245055295,0.055557921984238465,3308.8485090344784,3302.7928005541035,3317.1894875795124,22.091294969197083,10,1,1
Size 2MB,ZeroMQ,workstation,0.7829274999835434,0.610688874971288,0.7891941249908996,0.1561058581126696,2.0168003599508175,1.6350972575179392,2.557645847503804,0.6060707893904548,2288.347901858405,1425.667442405302,2391.0159375051016,1057.2613028465953,10,1,1
Size 2MB,PosixIpc,workstation,0.629147249981088,0.6254199999773391,0.6313741250068006,0.012614921088197754,0.6435239450297559,0.6423287224603769,0.649070250021566,0.011893849162336167,3184.0037403335537,3171.223178280058,3234.0255212526185,42.88189428949773,10,1,1
Size 4MB,RsIpc_zerocopy,workstation,0.238833750017875,0.23094137499413137,0.2428072500606504,0.01410684057074735,0.2634649999862404,0.26240211252144263,0.2722620749537441,0.4986937507146787,19987.80739726579,19488.50859080572,20285.568913769264,1332.2472691027265,10,1,1
Size 4MB,RsIpc_copy,workstation,0.3268794999939928,0.32654575001345165,0.32730450000428846,0.0006586581960690886,0.33787650002068403,0.3363216249894663,0.3399951250230515,0.003025381665262857,15651.64811193987,15570.405644930226,15716.770722689887,106.12280379239645,10,1,1
Size 4MB,MpQueue,workstation,3.245802750029725,3.1727015000200254,3.6739916250212445,0.36740059852531504,3.771122674953631,3.512144237461712,4.038373124986094,0.4443540812466696,2677.4248725946504,2434.7320051137035,2738.480913513365,223.39781796835337,10,1,1
Size 4MB,MpPipe,workstation,1.0247337500004505,1.0064610000313223,1.0382997499789326,0.016625777890462195,2.2313994249884654,1.231090000069912,2.602775300064763,0.7235393014887717,3756.881448012819,3684.2539453048394,3908.0075596294555,175.52824445506852,10,1,1
Size 4MB,MpShm,workstation,0.29416249992664234,0.29340274997480265,0.2945249999868338,0.0011644255314332962,0.3074842500154773,0.3053466250122483,0.3117876249945084,0.012385756560621698,15371.165114662655,15193.690389377543,15476.86886337115,295.9824740095499,10,1,1
Size 4MB,ZeroMQ,workstation,1.9402979999654235,1.442735375007942,3.576982625020264,1.2069094083760448,4.672508950011432,4.392572800082916,6.628402162525048,1.4290786352042029,1166.179212388951,976.2378254091518,3065.6404769579053,1325.5060193228899,10,1,1
Size 4MB,PosixIpc,workstation,0.5778110000278502,0.5613388749452497,0.6044652500349912,0.028990987601716447,0.6557762499141973,0.6353708874542008,0.6704711625189929,0.03897775729301905,10145.538749065128,10081.77242749713,10219.702715604963,183.3571164434409,10,1,1
Size 8MB,RsIpc_zerocopy,workstation,0.45384824994698647,0.4520658749811446,0.4720723749755962,0.019792383359554706,0.5048848500018721,0.49988999742424767,0.5087086325482915,0.1245767038290324,20650.365875593758,20344.76431989955,20832.928515840227,675.3153992867022,10,1,1
Size 8MB,RsIpc_copy,workstation,1.099328999998761,1.0476381249873157,1.1406924999732837,0.059269585775345066,1.1540123998895524,1.120789844957244,1.1915025024489978,0.07940920165901705,12704.763660028517,12563.722806094893,12813.568358757255,267.1898457006815,10,1,1
Size 8MB,MpQueue,workstation,6.219987999998011,5.56684212511982,6.392275000109748,0.4738782349701318,6.657241650027572,5.896991414989543,6.839379517533643,0.7932828253584919,2650.1102683408158,2606.8661727434906,2951.4502642041357,209.48370452884825,10,1,1
Size 8MB,MpPipe,workstation,2.2366889999716477,2.228447625014951,2.244759375059857,0.018209231611239635,2.328549854984203,2.293393235019039,2.359860077451117,0.11395994126351272,3704.3922143770124,3695.0780998894375,3744.6976198165294,32.30338140493222,10,1,1
Size 8MB,MpShm,workstation,0.6601127499834547,0.6549187500013431,0.6632503749699481,0.006701453561392669,0.6907401150590431,0.6779703501030099,0.695553202548922,0.056582737914331736,15590.628778064178,15446.54831926556,15681.676656851343,167.70566776729257,10,1,1
Size 8MB,ZeroMQ,workstation,4.334184999947865,3.37121100000104,6.5400573750196145,1.9933069735471483,6.971916340103235,5.622197875073311,8.861767922392687,2.2943020002606196,3271.9914696906253,1922.2449649838206,3514.711904941887,1026.6004990233007,10,1,1
Size 8MB,PosixIpc,workstation,1.3528500000461463,1.3416412500646402,1.3599654999438826,0.01326995040360574,1.4122014999520616,1.4062384575089482,1.4219656449319018,0.02032764631170985,9026.911956812608,8956.430517849643,9077.143754972829,125.97281776295254,10,1,1
Size 16MB,RsIpc_zerocopy,workstation,1.5366184999834331,1.528379125062429,1.6430974999650516,0.17493840197497482,1.613848260069517,1.5992169824511393,2.503652442588873,0.8702426888712903,14042.024157484106,12778.456747644912,14749.540911086475,1500.4761128664907,10,1,1
Size 16MB,RsIpc_copy,workstation,4.0930982500526625,4.086293999876034,4.1232547500840155,0.09300147696203703,4.160294255026429,4.149856882511358,4.174956285062876,0.2110500376159226,6661.504986551123,6629.999948285069,6698.358293513252,102.28470466156851,10,1,1
Size 16MB,MpQueue,workstation,14.732402249990173,14.338332624930672,14.776727625076091,0.518598170098872,14.974785665021955,14.85929493756771,15.367699184951107,0.6698597066591307,2420.7036044287943,2395.503448026172,2476.4685221629416,76.47754631754366,10,1,1
Size 16MB,MpPipe,workstation,4.835586000012881,4.797374249903896,4.856643500062319,0.042378921852155076,4.947872545070595,4.941132897458829,5.044259512552003,0.07418989488921832,3645.9015691388695,3621.668485836303,3677.5494328479135,44.95432324997271,10,1,1
Size 16MB,MpShm,workstation,2.4638812499802043,2.454247250057051,2.480569375052255,0.019863150185344767,2.4994802550986606,2.4826406275371937,2.501954027455895,0.02311599944633566,8877.552000994972,8831.136725919783,8957.352077991105,82.53683974115128,10,1,1
Size 16MB,ZeroMQ,workstation,18.506677500056412,18.015500249987326,18.57300799989048,1.7002626266164402,21.245909865116346,18.79926063005371,22.204610347443463,2.297691565452239,3244.8116112805183,3161.534008809155,3340.1037953567416,509.9696937250918,10,1,1
Size 16MB,PosixIpc,workstation,3.1237047500098925,3.099697999999762,3.1387651250156523,0.09157059512663247,3.2617091549218458,3.2320222325392933,3.283451287446155,0.11786847433860524,7751.41854111551,7701.9690133595905,7862.548503682048,154.48596077110687,10,1,1
Size 32MB,RsIpc_zerocopy,workstation,12.119783749994895,12.110276625037386,12.156899624983453,0.08814506387569127,12.241667000074585,12.192968125021366,12.51818075995061,0.27290687958542176,3398.4928558861284,3385.358388184872,3404.431468344607,23.05170320975684,10,1,1
Size 32MB,RsIpc_copy,workstation,24.95815349999475,24.93008125003371,25.001882500049533,0.04106654154205053,25.081700405049787,25.045351149984185,25.174871540085633,0.19072432911259193,2233.544979316721,2232.1643121443904,2235.8835541678523,3.7593813489988257,10,1,1
Size 32MB,MpQueue,workstation,43.62938924992932,39.61541049994821,44.106106124985445,2.7801313961855505,43.893827599996484,40.72964666493249,44.48037070247892,2.6760048811427253,1624.8952661994542,1596.8330027989218,1792.3513457737508,123.94891779176514,10,1,1
Size 32MB,MpPipe,workstation,24.091408000003867,23.795044249936836,24.32920399996874,0.31845244136180706,24.36957585508253,24.146837324951775,24.892265882483002,0.898860019072675,1617.5007151670607,1600.8313838754998,1622.9666148974356,21.89582281618441,10,1,1
Size 32MB,MpShm,workstation,17.542472000002363,17.488429750017076,17.562146875036433,0.06105698671025033,17.624262754954998,17.59887670743069,17.669594632429835,0.7105034704986832,3264.6412739825814,3259.7520103148076,3275.536866906545,13.454859545205498,10,1,1
Size 32MB,ZeroMQ,workstation,32.91813875000571,32.495575875032046,33.89826774997573,1.183326734355775,35.543201020001334,34.54893923263114,36.350497002451334,1.331675457180969,1482.2240253546875,1364.7689672605336,1635.801005626143,209.84412069410305,10,1,1
Size 32MB,PosixIpc,workstation,14.940493749975303,14.922995375087567,14.99400800003059,0.08835022823939172,15.107645695059091,15.040791855088287,15.301893005050147,0.1537859680805782,3502.8858798056135,3498.6697625651095,3507.178500108202,9.000478009825777,10,1,1
